organism,gene,<pLDDT>,std
Human,A0A376A8Z9,86.64719148936169,15.879895404873258
Human,A0A3B3IRQ3,45.77395348837212,6.527827780565323
Human,A0A3B3IRS2,51.50642201834864,7.402989790635209
Human,A0A3B3IRV3,96.72646408839778,1.993743996013162
Human,A0A3B3IS91,38.14061538461537,4.573018907570149
Human,A0A3B3IT33,86.45292035398232,13.49933296820909
Human,A0A3B3IT34,53.74705263157891,12.84661805782151
Human,A0A3B3IT45,86.64169871794869,9.898856868682616
Human,A0A3B3IT52,66.64,21.244620550798683
Human,A0A3B3IU46,62.24025423728815,21.505150839908744
Human,A0A3B3IU63,77.82506756756756,17.353443092297184
Human,A0A455ZAR2,36.551034482758624,3.8254715086089397
Human,A0A494BZU2,75.45181818181821,11.55907945756651
Human,A0A494BZU4,74.95817647058821,9.992576696112053
Human,A0A494BZZ5,53.998636363636365,5.9598428610471474
Human,A0A494C030,34.01060377358489,6.359722761073914
Human,A0A494C071,50.08650655021828,18.059060163177758
Human,A0A494C086,59.8613432835821,23.979047315018327
Human,A0A494C0B9,60.02894736842105,9.470047181973746
Human,A0A494C0I6,87.88328358208955,6.889207520670631
Human,A0A494C0N9,64.43728448275863,19.30051616127101
Human,A0A494C0Y3,64.64883620689655,19.775053073926756
Human,A0A494C0Z2,69.572641509434,24.608282372492287
Human,A0A494C103,87.17175182481759,17.601243938198962
Human,A0A494C162,64.19824561403505,12.368727773974626
Human,A0A494C176,72.40048387096776,14.263836115632106
Human,A0A494C191,69.32320754716983,24.35997459285357
Human,A0A494C193,66.659203539823,15.523308603036925
Human,A0A494C1I1,63.011428571428574,15.746233872023524
Human,A0A494C1R9,71.80257961783444,25.238893238028556
Human,A0A499FJF3,78.91411985018736,19.589871061223803
Human,A0A4W9AIG4,82.78355987055026,14.968179439783622
Human,A0A539,90.35833333333335,11.08286696684023
Human,A0A576,90.62473684210526,11.088564855055997
Human,A0A577,88.98447368421053,13.113436800587086
Human,A0A578,92.96798245614035,9.598594577298353
Human,A0A584,88.79913043478263,13.971337900219766
Human,A0A589,90.43999999999998,10.980263713958339
Human,A0A590UJ96,35.62784380305603,6.412396957426241
Human,A0A590UK24,67.24255319148939,9.99226529980258
Human,A0A590UK83,53.51504672897195,8.123060329085703
Human,A0A597,92.78859649122805,10.566560617974092
Human,A0A599,92.39166666666664,11.472442719798792
Human,A0A5A2,91.67736842105258,11.978790910241461
Human,A0A5A6,88.45695652173916,14.970523802163807
Human,A0A5B0,90.5613913043478,12.3446914404502
Human,A0A5B6,89.90500000000006,14.183794264471059
Human,A0A5B7,92.86270270270273,11.21547988682582
Human,A0A5B9,93.7842696629214,8.150272675888019
Human,A0A5F9Z9Y6,94.08929648241207,5.586369584372637
Human,A0A5F9ZGZ6,45.251464435146424,5.041908297264424
Human,A0A5F9ZH02,70.74728571428571,15.23373548800055
Human,A0A5F9ZH88,94.33698492462314,6.277911821534985
Human,A0A5F9ZHI8,54.12896396396396,15.956417834144371
Human,A0A5F9ZHS0,56.52288135593218,5.115416728670059
Human,A0A5F9ZHS7,58.22785467128027,21.338512648288383
Human,A0A5F9ZHU2,42.60768707482991,9.458090232222009
Human,A0A5K1VDZ0,77.8475226586103,22.680462423325753
Human,A0A5S8K742,82.10568345323736,22.375577011448037
Human,A0A669KAW2,80.09809523809524,16.948454240248193
Human,A0A669KB60,75.3875,5.194652899857699
Human,A0A6I8PS25,81.3,14.388657512082217
Human,A0A6I8PU40,43.08954248366015,8.074395773736894
Human,A0A6Q8PFC9,58.457115384615385,4.669783941855283
Human,A0A6Q8PFD8,48.93820512820513,3.9261234693249216
Human,A0A6Q8PFQ6,81.471875,10.952414812924818
Human,A0A6Q8PGL7,37.77263565891474,7.905054758046948
Human,A0A6Q8PGS0,62.497209302325565,11.397582837496198
Human,A0A6Q8PGZ6,58.25945454545455,11.54186323672251
Human,A0A6Q8PGZ7,87.25499999999998,5.377787068116402
Human,A0A6Q8PHA8,80.579,9.494929646922088
Human,A0A6Q8PHR7,58.95755555555555,9.059537431300551
Human,A0A6Q8PHS2,58.502794117647056,3.8898740511850827
Human,A0A7E1QX52,50.057615384615374,9.33798222347404
Human,A0A7I2V2S6,72.17152542372882,20.74180081533214
Human,A0A7I2V3D3,90.27906336088157,12.776937630389428
Human,A0A7I2V3R4,62.82321739130436,17.222394010284827
Human,A0A7I2V4K3,74.4916923076923,15.993512297104509
Human,A0A7I2V4U8,77.5844,8.719256885767273
Human,A0A7I2V5U8,60.699170731707305,9.148924542694834
Human,A0A7I2V6D3,82.98347826086956,10.26325340768691
Human,A0AUZ9,49.85568389057739,20.11274320230732
Human,A0AV02,69.49291316526609,23.220342843411444
Human,A0AV96,62.94482293423279,26.19001010601434
Human,A0AVF1,91.04406137184118,13.709229161086315
Human,A0AVI2,75.01874574623247,17.879907202153497
Human,A0AVI4,87.95320441988946,9.809250775743116
Human,A0AVK6,52.774325259515486,20.14701652436598
Human,A0AVT1,91.45648288973396,13.318157100082686
Human,A0FGR8,73.27054288816505,23.864928718178287
Human,A0FGR9,71.32939051918744,22.430942799805067
Human,A0JD32,89.28025862068962,15.552087367451339
Human,A0JD36,90.2849565217391,13.017242102482054
Human,A0JD37,89.59858407079645,16.509247977773082
Human,A0JLT2,65.63844262295085,16.49215439507435
Human,A0JNW5,66.98920765027329,29.281776852785676
Human,A0JP26,67.99132530120487,27.18149228847508
Human,A0M8Q6,95.78726415094341,8.672484305235953
Human,A0MZ66,71.60709984152147,23.890643401628093
Human,A0N4X2,82.219,5.24875404262764
Human,A0N4X5,86.77263157894735,9.02529418800603
Human,A0N4Z3,88.73117647058824,4.924408453399958
Human,A0N4Z7,83.23904761904762,14.271980509529822
Human,A0N4Z8,84.1835,6.152968612791715
Human,A0PG75,72.84287822878228,23.60704869680587
Human,A0PJE2,95.36227129337539,4.9211541581387666
Human,A0PJK1,87.8504865771812,12.081144993772655
Human,A0PJW6,75.68717821782175,17.09906373610575
Human,A0PJW8,67.74233644859812,14.977223741054484
Human,A0PJX0,90.11562162162166,10.131763741100484
Human,A0PJX2,85.86032558139539,19.900128137627576
Human,A0PJX4,67.3877731092437,21.910820330648644
Human,A0PJX8,78.22166180758018,17.258255248034942
Human,A0PJY2,55.87423157894735,22.79803809631671
Human,A0PJZ0,81.23951515151515,19.39913387026434
Human,A0PJZ3,83.08645598194136,21.99197497466831
Human,A0PK00,90.34218289085545,8.00397109859112
Human,A0PK05,58.01501818181823,15.212140567192804
Human,A0PK11,91.53935344827585,10.659772390947118
Human,A0ZSE6,78.03238938053101,14.644341459032454
Human,A1A4F0,66.2408148148148,13.455827433817268
Human,A1A4G5,63.76466292134837,13.075708120935786
Human,A1A4S6,79.04174300254444,23.6402702177783
Human,A1A4V9,73.56664652567977,25.07739748428903
Human,A1A4Y4,83.92828729281769,12.156337630242353
Human,A1A519,56.152787878787876,16.923458135323138
Human,A1A580,55.63000000000002,6.577345735407021
Human,A1A5B4,80.55377237851663,17.016960283895806
Human,A1A5C7,72.11470845481048,23.11532035510395
Human,A1A5D9,79.66218503937002,24.75321114437249
Human,A1E959,44.26913978494624,6.848140001653901
Human,A1IGU5,83.42800000000007,17.6422182026839
Human,A1KXE4,50.514923076923104,8.741810958848097
Human,A1KZ92,81.12190704032811,17.860778399722395
Human,A1L020,64.1111730769231,24.005179688832186
Human,A1L0T0,94.52954113924052,8.756012741247574
Human,A1L157,87.58379446640318,11.456352943069401
Human,A1L162,73.75333333333334,17.710009857289723
Human,A1L167,90.88409937888203,11.30093490729611
Human,A1L168,69.76959016393444,19.60437879313755
Human,A1L170,56.4447794117647,14.077448406149868
Human,A1L188,90.59418918918922,13.545936960076613
Human,A1L190,92.24522727272728,9.102325998595674
Human,A1L1A6,77.97395833333331,19.933791686436972
Human,A1L390,54.537547169811255,24.62795709858834
Human,A1L3X0,88.93345195729545,13.538717506244232
Human,A1L3X4,69.21714285714283,5.971760756310675
Human,A1L429,63.18863247863244,5.5077038363267805
Human,A1L443,50.84119047619045,20.91900379432031
Human,A1L453,81.29230061349688,19.340462779763012
Human,A1L4H1,52.54586776859512,25.51241189449141
Human,A1L4K1,73.85025367156209,23.781200804094176
Human,A1L4L8,72.23378531073446,26.259421485342532
Human,A1L4Q6,34.034790419161666,8.19988796756558
Human,A1X283,56.42798024149282,23.62680307115092
Human,A1XBS5,85.29031141868504,19.9590109274998
Human,A1YPR0,54.863344103392514,22.622360854392333
Human,A1Z1Q3,71.63943529411763,26.585031465733657
Human,A2A288,68.41796963946862,26.201252165549676
Human,A2A2V5,63.11028037383177,18.64614732865115
Human,A2A2Y4,74.76755443886098,24.729221859668872
Human,A2A2Z9,71.77777448071215,19.53102042762219
Human,A2A368,73.50444444444446,25.67852037485757
Human,A2A3K4,69.83127320954905,29.03904670253829
Human,A2A3L6,73.29778350515464,29.180444383768897
Human,A2A3N6,66.41631090487228,24.113365421670668
Human,A2AJT9,48.20298171589313,13.227450120071918
Human,A2CJ06,69.96977508650527,23.82585600370479
Human,A2IDD5,65.60785388127856,24.090501528347744
Human,A2NJV5,90.63533333333326,14.414282785564541
Human,A2PYH4,65.35855052264806,28.558565219148658
Human,A2RRD8,70.0870137524558,20.805701994480057
Human,A2RRH5,81.72221281741241,20.943636915967794
Human,A2RRL7,69.57560747663553,17.896077165177854
Human,A2RRP1,74.75115563053568,16.549358799985797
Human,A2RTX5,86.76610972568581,14.939588333651724
Human,A2RTY3,71.57950877192974,25.50337633177416
Human,A2RU14,87.26904347826085,8.25348558503966
Human,A2RU30,54.12261036468332,17.90962003848882
Human,A2RU37,43.78661157024794,4.779092128887562
Human,A2RU48,82.56355555555557,12.572543480944773
Human,A2RU49,93.62785522788198,11.268671355270296
Human,A2RU54,65.28384615384613,19.717103270956837
Human,A2RU67,78.30980707395491,20.786142690192815
Human,A2RUB1,46.50667016806719,21.127025181242576
Human,A2RUB6,57.19282700421946,22.175374490190666
Human,A2RUC4,95.67838095238102,5.834355685726891
Human,A2RUG3,65.41709401709402,11.126500978919465
Human,A2RUH7,84.72864406779652,19.45329212325344
Human,A2RUQ5,34.981796407185634,7.59675114181357
Human,A2RUR9,60.87550805886473,22.958733677447004
Human,A2RUS2,80.98243739565952,18.852235580419542
Human,A2RUT3,62.312075471698165,18.8811449017091
Human,A2RUU4,78.72528925619837,14.939161198441667
Human,A2VCK2,67.43647564469916,19.745075695638246
Human,A2VDF0,96.74214285714288,7.3179877090264345
Human,A2VDJ0,53.038290863890445,24.835528751725764
Human,A2VEC9,63.754478571428635,16.872009280363844
Human,A3KFT3,85.22445512820511,13.410580843098057
Human,A3KMH1,78.7409186351706,14.774498620843849
Human,A3KN74,83.28847222222223,13.07288113909884
Human,A3KN83,67.52786791098352,25.5244234932845
Human,A3QJZ6,82.89573804573801,17.6724215634063
Human,A3QJZ7,83.86228033472804,15.841606096359278
Human,A4D0S4,73.22657580919947,12.74308128080953
Human,A4D0T2,72.15026086956523,11.15409641739163
Human,A4D0T7,85.35542372881356,7.812531724037858
Human,A4D0V7,72.7831384015595,22.50850840847117
Human,A4D0Y5,34.62277777777778,5.4610406065303
Human,A4D126,88.05119733924606,18.15555503449907
Human,A4D161,84.933456375839,15.852368647768106
Human,A4D1B5,80.5042037470726,13.855667302712346
Human,A4D1E1,42.75847294292064,17.661785483347774
Human,A4D1E9,80.23852713178292,18.410418159212668
Human,A4D1F6,80.93615116279075,25.383636231359507
Human,A4D1N5,40.366133333333316,6.752316026042884
Human,A4D1P6,75.08480589022768,25.3166040843804
Human,A4D1S0,59.01029339853289,21.11218725688229
Human,A4D1S5,83.98723502304144,20.97657584760645
Human,A4D1T9,81.29587234042557,19.173082871364578
Human,A4D1U4,77.54720879120882,27.210884900060087
Human,A4D1Z8,85.65743055555552,14.422961811837853
Human,A4D250,29.143072625698327,4.544500027847442
Human,A4D256,85.80928411633099,19.552286109428746
Human,A4D263,55.5662100456621,13.810887630528873
Human,A4D2B0,89.14718045112787,17.203650074467646
Human,A4D2B8,51.89920454545457,25.918283815834744
Human,A4D2G3,84.67306451612905,12.001795079273348
Human,A4D2H0,68.44912483912489,27.07249856191099
Human,A4D2P6,66.65351775392247,25.489809680234437
Human,A4FU01,74.21091678420315,22.06154641746969
Human,A4FU28,68.35003861003855,27.254752365610216
Human,A4FU49,52.766937500000054,19.775997738637454
Human,A4FU69,67.38171656686637,24.509365678631926
Human,A4GXA9,80.13155672823217,20.161328626430592
Human,A4IF30,66.8402879078695,26.055447014222707
Human,A4QMS7,74.95782312925166,10.874977614614966
Human,A4QN01,51.855937499999996,10.65255195639025
Human,A4QPB2,85.18218253968249,17.44025494248128
Human,A4QPH2,81.75153716216215,15.54929610279957
Human,A4UGR9,45.176100000000005,18.184084302841786
Human,A5A3E0,70.44349767441857,28.562406514609524
Human,A5D6W6,85.62726027397264,12.676796002044954
Human,A5D8T8,79.06748878923764,20.03244620281578
Human,A5D8V6,68.20997183098585,24.84108549825472
Human,A5D8V7,77.75500840336134,20.86609701155747
Human,A5D8W1,85.07139213602547,19.094408834858225
Human,A5LHX3,80.43576666666671,24.521212091008515
Human,A5PKW4,55.182207031250016,25.156846460555236
Human,A5PL33,42.06600970873788,13.454339982653842
Human,A5PLK6,66.34321561338294,21.637674768782517
Human,A5PLL1,56.22056420233461,23.06152444232286
Human,A5PLL7,90.75918518518522,13.898653601290645
Human,A5PLN7,49.79380336351878,16.24512436033284
Human,A5PLN9,86.84438848920874,12.717576506708824
Human,A5X5Y0,80.77622807017542,19.811187967087744
Human,A5YKK6,74.5287205387206,21.553448999336958
Human,A5YM69,44.725826446281,5.35997991111581
Human,A5YM72,88.86678355501812,11.20714112275797
Human,A6BM72,74.28000000000016,19.082272334105028
Human,A6H8M9,78.69450507614211,18.16571874986544
Human,A6H8Y1,37.097168445121966,13.57345147735872
Human,A6H8Z2,63.64751243781096,25.82126560596181
Human,A6NC05,45.45007246376811,8.111067362737467
Human,A6NC42,87.9127586206897,13.416658172881315
Human,A6NC51,92.83896995708153,11.465113037592026
Human,A6NC57,75.16406761177738,21.558021132901764
Human,A6NC62,49.1864864864865,10.206130347209553
Human,A6NC78,65.7280696202532,23.616681177039627
Human,A6NC86,90.63509803921566,11.288200567371748
Human,A6NC97,85.25624309392263,19.073654394557035
Human,A6NC98,69.09181571815718,27.149195209015048
Human,A6NCC3,69.32319620253162,25.309967764999268
Human,A6NCE7,91.89616000000001,9.990534863279343
Human,A6NCF5,89.12459662288924,13.337423349743009
Human,A6NCF6,73.9669208211144,24.916396023741328
Human,A6NCI4,73.39428209459462,23.01904051375298
Human,A6NCI5,46.662967032967025,6.101666047839126
Human,A6NCI8,42.28826464208242,13.324890407196753
Human,A6NCJ1,43.516267942583724,12.70420679469103
Human,A6NCK2,88.5491479820627,10.993811230538759
Human,A6NCL1,59.0419161676647,21.85401709970434
Human,A6NCL2,83.89169811320757,13.017816103714257
Human,A6NCL7,68.58619433198376,26.19210850361362
Human,A6NCM1,81.93394865525674,17.158002614626362
Human,A6NCN2,89.09176470588241,15.61640995949671
Human,A6NCN8,64.75344262295081,16.847388889992487
Human,A6NCQ9,61.800454545454514,19.27989161542355
Human,A6NCS4,61.73800664451829,19.420346952635867
Human,A6NCS6,64.59294915254243,25.91788028410393
Human,A6NCV1,88.13548076923082,11.598486380011941
Human,A6NCW0,67.90690566037742,28.999212895150617
Human,A6NCW7,66.93443396226421,30.027845664410208
Human,A6ND01,86.89228000000003,18.18284076819681
Human,A6ND36,56.625941676792216,23.802855027639634
Human,A6ND48,81.4186173633441,15.165875226976285
Human,A6ND91,93.86671378091876,7.176863603243602
Human,A6NDA9,77.60830909090906,22.465569969398004
Human,A6NDB9,50.555988112927224,17.930568591009237
Human,A6NDD5,55.69357142857146,12.594121521915035
Human,A6NDE4,49.98828629032254,17.839217266125715
Human,A6NDE8,63.4705128205128,5.460283146935462
Human,A6NDG6,93.46691588785048,11.208398504260469
Human,A6NDH6,88.43444089456875,12.738961835607423
Human,A6NDI0,84.94466814159281,15.24488717789873
Human,A6NDK9,72.96834054834052,26.052348526929137
Human,A6NDL7,81.39365313653138,23.75029880436581
Human,A6NDL8,85.91378205128206,11.665717214641608
Human,A6NDN3,72.71958152958152,26.089881010975766
Human,A6NDN8,75.27578431372552,14.531103249229012
Human,A6NDP7,86.04664495114001,13.944838822517543
Human,A6NDR6,61.7649270072993,18.201335321245633
Human,A6NDS4,59.620236794171234,27.020377841645978
Human,A6NDU8,85.74969387755097,17.766290260889587
Human,A6NDV4,80.62033898305073,20.113133154951747
Human,A6NDX4,45.58241935483873,14.294556959306268
Human,A6NDX5,66.86170391061448,18.86159882473329
Human,A6NDY0,66.34535971223018,20.928678399432346
Human,A6NDY2,49.86327586206896,14.10033991861373
Human,A6NDZ8,65.9175961538461,17.69518657362419
Human,A6NE01,48.89985963419815,22.75185457736026
Human,A6NE02,85.38353556485346,17.560987401167548
Human,A6NE21,49.569008620689644,14.25436817078195
Human,A6NE52,62.94974106041926,27.713981395518577
Human,A6NE82,65.57168269230765,18.8814230934517
Human,A6NEC2,88.45158995815888,19.579846236464192
Human,A6NED2,86.87672872340423,17.100170544465726
Human,A6NEE1,81.7992687747036,18.754833159924775
Human,A6NEF3,74.57379790940767,24.1235157121544
Human,A6NEH6,66.05949771689498,19.013289589817184
Human,A6NEH8,48.033230769230805,11.135300132879655
Human,A6NEK1,85.01114035087717,18.148499934407543
Human,A6NEL2,54.03375788146278,23.658934849998225
Human,A6NEL3,52.09751515151518,12.9043632464072
Human,A6NEM1,72.48875,23.60057669203783
Human,A6NEN9,82.5053005464481,21.485595041994507
Human,A6NEQ0,50.07846774193539,17.485745786688693
Human,A6NEQ2,55.326455399060976,16.53694846898457
Human,A6NER0,59.50029143898,27.064459106500717
Human,A6NER3,64.06820512820512,6.038298653146354
Human,A6NES4,79.78725806451612,13.676195675145637
Human,A6NET4,82.50015576323986,13.247130494219418
Human,A6NEV1,57.63248120300749,15.680938618236308
Human,A6NEW6,49.844094827586204,14.117833245933076
Human,A6NEY3,80.00853131749457,21.32494899592552
Human,A6NEY8,95.43934911242609,5.763353739092152
Human,A6NF01,45.35834532374096,12.981234736943154
Human,A6NF34,63.6384152139462,26.83007690942152
Human,A6NF36,82.04450980392157,20.58399060445161
Human,A6NF83,71.98278350515463,13.50816062949746
Human,A6NF89,89.91611464968152,10.840168556383452
Human,A6NFA0,50.17440828402365,15.589398473585033
Human,A6NFA1,69.13572533849123,29.479678239696756
Human,A6NFC5,80.50856502242158,17.625518793472313
Human,A6NFC9,60.146000000000036,24.661708950820906
Human,A6NFD8,65.17681818181816,22.605139166471353
Human,A6NFE2,58.93542274052481,15.695661144314707
Human,A6NFE3,83.55133858267715,11.003834933675007
Human,A6NFF2,80.59000000000005,22.876905466830905
Human,A6NFH5,92.44028571428571,11.921482526626168
Human,A6NFI3,59.30809760956173,23.236834589493387
Human,A6NFK2,59.37403225806452,16.888389093109197
Human,A6NFN3,62.08064102564105,21.394018624896525
Human,A6NFN9,74.638984063745,25.380228187162057
Human,A6NFQ2,92.75947769314477,8.02404858948203
Human,A6NFQ7,65.89507853403137,21.496140378492203
Human,A6NFR6,51.849660056657214,12.375287075298628
Human,A6NFT4,88.03340909090912,16.638004797385996
Human,A6NFU0,82.84648910411619,15.101072345323521
Human,A6NFU8,89.57954081632657,16.89277741731013
Human,A6NFX1,78.670496031746,18.767453864484118
Human,A6NFY4,80.25,14.365882812024639
Human,A6NFY7,75.64182608695656,18.826728436505586
Human,A6NFZ4,64.35295238095237,22.695991923215974
Human,A6NG13,85.67566844919786,15.456885420618114
Human,A6NGA9,73.35725274725277,21.2378937753498
Human,A6NGB0,75.25734870317007,23.340825864746837
Human,A6NGB7,68.41302405498281,20.552481856036763
Human,A6NGB9,59.69997929606627,17.547556506164767
Human,A6NGC4,86.43897727272724,20.2590773728589
Human,A6NGD5,58.4150806451613,24.996778647166355
Human,A6NGE4,74.04903333333336,27.527144900968008
Human,A6NGE7,95.54514450867053,9.537121910895294
Human,A6NGG3,50.80857142857142,4.894455573583346
Human,A6NGG8,45.92078416149072,18.66794621181126
Human,A6NGH7,71.77618461538465,24.752796359132564
Human,A6NGH8,84.91619617224872,18.163633961539446
Human,A6NGJ6,86.05677060133621,12.837811029177557
Human,A6NGK3,64.93931034482756,5.446800820623805
Human,A6NGN4,84.53600418410035,16.677233289250434
